RepaymentID,LoanID,Month,ActualRepayment,LoanAmount,ScheduledRepayment,LoanBalanceStart,LoanBalanceEnd,InterestPayment
550.0,244,1,2399.54,52000.0,2399.54,52000.0,50033.79,433.33
1091.0,244,2,2399.54,52000.0,2399.54,50033.79,48051.2,416.95
2316.0,244,3,2399.54,52000.0,2399.54,48051.2,46052.09,400.43
3824.0,244,4,2399.54,52000.0,2399.54,46052.09,44036.32,383.77
4070.0,244,5,2399.54,52000.0,2399.54,44036.32,42003.74,366.97
5392.0,244,6,2399.54,52000.0,2399.54,42003.74,39954.24,350.03
6760.0,244,7,2399.54,52000.0,2399.54,39954.24,37887.65,332.95
7396.0,244,8,2399.54,52000.0,2399.54,37887.65,35803.84,315.73
8414.0,244,9,2399.54,52000.0,2399.54,35803.84,33702.66,298.37
9155.0,244,10,2399.54,52000.0,2399.54,33702.66,31583.98,280.86
10638.0,244,11,2399.54,52000.0,2399.54,31583.98,29447.64,263.2
11714.0,244,12,2399.54,52000.0,2399.54,29447.64,27293.5,245.4
988.0,245,1,646.03,14000.0,646.03,14000.0,13470.64,116.67
1103.0,245,2,646.03,14000.0,646.03,13470.64,12936.86,112.26
2880.0,245,3,646.03,14000.0,646.03,12936.86,12398.64,107.81
3224.0,245,4,646.03,14000.0,646.03,12398.64,11855.93,103.32
4842.0,245,5,646.03,14000.0,646.03,11855.93,11308.7,98.8
5530.0,245,6,646.03,14000.0,646.03,11308.7,10756.91,94.24
6904.0,245,7,1292.06,14000.0,646.03,10756.91,9554.49,89.64
7774.0,245,8,646.03,14000.0,646.03,9554.49,8988.08,79.62
8350.0,245,9,646.03,14000.0,646.03,8988.08,8416.95,74.9
9385.0,245,10,646.03,14000.0,646.03,8416.95,7841.06,70.14
10336.0,245,11,646.03,14000.0,646.03,7841.06,7260.38,65.34
11803.0,245,12,646.03,14000.0,646.03,7260.38,6674.85,60.5
523.0,246,1,5168.23,112000.0,5168.23,112000.0,107765.1,933.33
1743.0,246,2,5168.23,112000.0,5168.23,107765.1,103494.92,898.04
2597.0,246,3,10336.46,112000.0,5168.23,103494.92,94020.91,862.46
3862.0,246,4,5168.23,112000.0,5168.23,94020.91,89636.19,783.51
4211.0,246,5,5168.23,112000.0,5168.23,89636.19,85214.93,746.97
5690.0,246,6,5168.23,112000.0,5168.23,85214.93,80756.82,710.12
6515.0,246,7,5168.23,112000.0,5168.23,80756.82,76261.57,672.97
7371.0,246,8,5168.23,112000.0,5168.23,76261.57,71728.85,635.51
8945.0,246,9,5168.23,112000.0,5168.23,71728.85,67158.36,597.74
9171.0,246,10,5168.23,112000.0,5168.23,67158.36,62549.78,559.65
10049.0,246,11,0.0,112000.0,5168.23,62549.78,63071.03,521.25
11841.0,246,12,5168.23,112000.0,5168.23,63071.03,58428.39,525.59
608.0,247,1,2676.41,58000.0,2676.41,58000.0,55806.92,483.33
1803.0,247,2,2676.41,58000.0,2676.41,55806.92,53595.57,465.06
2665.0,247,3,2676.41,58000.0,2676.41,53595.57,51365.79,446.63
3087.0,247,4,2676.41,58000.0,2676.41,51365.79,49117.43,428.05
4783.0,247,5,2676.41,58000.0,2676.41,49117.43,46850.33,409.31
5696.0,247,6,2676.41,58000.0,2676.41,46850.33,44564.34,390.42
6524.0,247,7,2676.41,58000.0,2676.41,44564.34,42259.3,371.37
7432.0,247,8,2676.41,58000.0,2676.41,42259.3,39935.05,352.16
8665.0,247,9,2676.41,58000.0,2676.41,39935.05,37591.43,332.79
9454.0,247,10,2676.41,58000.0,2676.41,37591.43,35228.28,313.26
10961.0,247,11,2676.41,58000.0,2676.41,35228.28,32845.44,293.57
11639.0,247,12,2676.41,58000.0,2676.41,32845.44,30442.75,273.71
859.0,248,1,5352.81,116000.0,5352.81,116000.0,111613.86,966.67
1630.0,248,2,5352.81,116000.0,5352.81,111613.86,107191.16,930.12
2075.0,248,3,5352.81,116000.0,5352.81,107191.16,102731.61,893.26
3474.0,248,4,5352.81,116000.0,5352.81,102731.61,98234.9,856.1
4228.0,248,5,5352.81,116000.0,5352.81,98234.9,93700.71,818.62
5658.0,248,6,5352.81,116000.0,5352.81,93700.71,89128.74,780.84
6424.0,248,7,5352.81,116000.0,5352.81,89128.74,84518.67,742.74
7059.0,248,8,5352.81,116000.0,5352.81,84518.67,79870.18,704.32
8563.0,248,9,5352.81,116000.0,5352.81,79870.18,75182.96,665.58
9845.0,248,10,5352.81,116000.0,5352.81,75182.96,70456.67,626.52
10048.0,248,11,5352.81,116000.0,5352.81,70456.67,65691.0,587.14
11300.0,248,12,5352.81,116000.0,5352.81,65691.0,60885.62,547.43
56.0,249,1,5352.81,116000.0,5352.81,116000.0,111613.86,966.67
1581.0,249,2,5352.81,116000.0,5352.81,111613.86,107191.16,930.12
2653.0,249,3,5352.81,116000.0,5352.81,107191.16,102731.61,893.26
3227.0,249,4,5352.81,116000.0,5352.81,102731.61,98234.9,856.1
4353.0,249,5,5352.81,116000.0,5352.81,98234.9,93700.71,818.62
5744.0,249,6,5352.81,116000.0,5352.81,93700.71,89128.74,780.84
6040.0,249,7,5352.81,116000.0,5352.81,89128.74,84518.67,742.74
7175.0,249,8,5352.81,116000.0,5352.81,84518.67,79870.18,704.32
8029.0,249,9,5352.81,116000.0,5352.81,79870.18,75182.96,665.58
9175.0,249,10,5352.81,116000.0,5352.81,75182.96,70456.67,626.52
10890.0,249,11,5352.81,116000.0,5352.81,70456.67,65691.0,587.14
11774.0,249,12,5352.81,116000.0,5352.81,65691.0,60885.62,547.43
436.0,250,1,4799.07,104000.0,4799.07,104000.0,100067.6,866.67
1226.0,250,2,4799.07,104000.0,4799.07,100067.6,96102.42,833.9
2812.0,250,3,4799.07,104000.0,4799.07,96102.42,92104.21,800.85
3608.0,250,4,4799.07,104000.0,4799.07,92104.21,88072.67,767.54
4836.0,250,5,4799.07,104000.0,4799.07,88072.67,84007.54,733.94
5576.0,250,6,4799.07,104000.0,4799.07,84007.54,79908.53,700.06
6733.0,250,7,4799.07,104000.0,4799.07,79908.53,75775.37,665.9
7518.0,250,8,4799.07,104000.0,4799.07,75775.37,71607.76,631.46
8474.0,250,9,4799.07,104000.0,4799.07,71607.76,67405.42,596.73
9742.0,250,10,9598.14,104000.0,4799.07,67405.42,58368.99,561.71
10732.0,250,11,4799.07,104000.0,4799.07,58368.99,54056.33,486.41
11260.0,250,12,4799.07,104000.0,4799.07,54056.33,49707.73,450.47
832.0,251,1,4060.76,44000.0,2030.38,44000.0,40305.91,366.67
1985.0,251,2,2030.38,44000.0,2030.38,40305.91,38611.41,335.88
2110.0,251,3,2030.38,44000.0,2030.38,38611.41,36902.79,321.76
3623.0,251,4,2030.38,44000.0,2030.38,36902.79,35179.93,307.52
4851.0,251,5,4060.76,44000.0,2030.38,35179.93,31412.34,293.17
5149.0,251,6,2030.38,44000.0,2030.38,31412.34,29643.73,261.77
6613.0,251,7,2030.38,44000.0,2030.38,29643.73,27860.38,247.03
7712.0,251,8,2030.38,44000.0,2030.38,27860.38,26062.17,232.17
8851.0,251,9,2030.38,44000.0,2030.38,26062.17,24248.98,217.18
9286.0,251,10,2030.38,44000.0,2030.38,24248.98,22420.67,202.07
10817.0,251,11,2030.38,44000.0,2030.38,22420.67,20577.13,186.84
11445.0,251,12,2030.38,44000.0,2030.38,20577.13,18718.23,171.48
126.0,252,1,2491.83,54000.0,2491.83,54000.0,51958.17,450.0
1213.0,252,2,2491.83,54000.0,2491.83,51958.17,49899.32,432.98
2721.0,252,3,2491.83,54000.0,2491.83,49899.32,47823.32,415.83
3722.0,252,4,2491.83,54000.0,2491.83,47823.32,45730.02,398.53
4562.0,252,5,2491.83,54000.0,2491.83,45730.02,43619.27,381.08
5447.0,252,6,2491.83,54000.0,2491.83,43619.27,41490.94,363.49
6277.0,252,7,0.0,54000.0,2491.83,41490.94,41836.7,345.76
7295.0,252,8,2491.83,54000.0,2491.83,41836.7,39693.5,348.64
8642.0,252,9,2491.83,54000.0,2491.83,39693.5,37532.45,330.78
9582.0,252,10,2491.83,54000.0,2491.83,37532.45,35353.39,312.77
10162.0,252,11,2491.83,54000.0,2491.83,35353.39,33156.18,294.61
11570.0,252,12,2491.83,54000.0,2491.83,33156.18,30940.65,276.3
103.0,253,1,4799.07,104000.0,4799.07,104000.0,100067.6,866.67
1214.0,253,2,4799.07,104000.0,4799.07,100067.6,96102.42,833.9
2917.0,253,3,9598.14,104000.0,4799.07,96102.42,87305.14,800.85
3408.0,253,4,9598.14,104000.0,4799.07,87305.14,78434.54,727.54
4447.0,253,5,4799.07,104000.0,4799.07,78434.54,74289.09,653.62
5474.0,253,6,4799.07,104000.0,4799.07,74289.09,70109.1,619.08
6355.0,253,7,4799.07,104000.0,4799.07,70109.1,65894.27,584.24
7933.0,253,8,4799.07,104000.0,4799.07,65894.27,61644.32,549.12
8914.0,253,9,4799.07,104000.0,4799.07,61644.32,57358.95,513.7
9834.0,253,10,4799.07,104000.0,4799.07,57358.95,53037.87,477.99
10717.0,253,11,4799.07,104000.0,4799.07,53037.87,48680.78,441.98
11261.0,253,12,4799.07,104000.0,4799.07,48680.78,44287.39,405.67
987.0,254,1,2122.67,46000.0,2122.67,46000.0,44260.66,383.33
1420.0,254,2,2122.67,46000.0,2122.67,44260.66,42506.83,368.84
2034.0,254,3,2122.67,46000.0,2122.67,42506.83,40738.39,354.22
3852.0,254,4,2122.67,46000.0,2122.67,40738.39,38955.2,339.49
4882.0,254,5,2122.67,46000.0,2122.67,38955.2,37157.16,324.63
5164.0,254,6,2122.67,46000.0,2122.67,37157.16,35344.13,309.64
6777.0,254,7,2122.67,46000.0,2122.67,35344.13,33516.0,294.53
7558.0,254,8,2122.67,46000.0,2122.67,33516.0,31672.63,279.3
8472.0,254,9,2122.67,46000.0,2122.67,31672.63,29813.89,263.94
9211.0,254,10,2122.67,46000.0,2122.67,29813.89,27939.67,248.45
10993.0,254,11,2122.67,46000.0,2122.67,27939.67,26049.83,232.83
11230.0,254,12,2122.67,46000.0,2122.67,26049.83,24144.25,217.08
856.0,255,1,2768.7,30000.0,1384.35,30000.0,27481.3,250.0
1654.0,255,2,1384.35,30000.0,1384.35,27481.3,26325.96,229.01
2197.0,255,3,1384.35,30000.0,1384.35,26325.96,25160.99,219.38
3073.0,255,4,1384.35,30000.0,1384.35,25160.99,23986.32,209.67
4395.0,255,5,1384.35,30000.0,1384.35,23986.32,22801.85,199.89
5345.0,255,6,1384.35,30000.0,1384.35,22801.85,21607.52,190.02
6575.0,255,7,1384.35,30000.0,1384.35,21607.52,20403.23,180.06
7328.0,255,8,1384.35,30000.0,1384.35,20403.23,19188.91,170.03
8876.0,255,9,1384.35,30000.0,1384.35,19188.91,17964.47,159.91
9280.0,255,10,1384.35,30000.0,1384.35,17964.47,16729.82,149.7
10120.0,255,11,1384.35,30000.0,1384.35,16729.82,15484.89,139.42
11448.0,255,12,1384.35,30000.0,1384.35,15484.89,14229.58,129.04
876.0,256,1,3322.43,72000.0,3322.43,72000.0,69277.57,600.0
1113.0,256,2,3322.43,72000.0,3322.43,69277.57,66532.45,577.31
2902.0,256,3,3322.43,72000.0,3322.43,66532.45,63764.46,554.44
3582.0,256,4,3322.43,72000.0,3322.43,63764.46,60973.4,531.37
4653.0,256,5,3322.43,72000.0,3322.43,60973.4,58159.08,508.11
5280.0,256,6,3322.43,72000.0,3322.43,58159.08,55321.31,484.66
6214.0,256,7,3322.43,72000.0,3322.43,55321.31,52459.89,461.01
7894.0,256,8,3322.43,72000.0,3322.43,52459.89,49574.63,437.17
8896.0,256,9,3322.43,72000.0,3322.43,49574.63,46665.32,413.12
9132.0,256,10,3322.43,72000.0,3322.43,46665.32,43731.77,388.88
10371.0,256,11,3322.43,72000.0,3322.43,43731.77,40773.77,364.43
11396.0,256,12,3322.43,72000.0,3322.43,40773.77,37791.12,339.78
947.0,257,1,5214.38,113000.0,5214.38,113000.0,108727.29,941.67
1196.0,257,2,5214.38,113000.0,5214.38,108727.29,104418.97,906.06
2663.0,257,3,5214.38,113000.0,5214.38,104418.97,100074.75,870.16
3516.0,257,4,5214.38,113000.0,5214.38,100074.75,95694.32,833.96
4497.0,257,5,5214.38,113000.0,5214.38,95694.32,91277.39,797.45
5779.0,257,6,5214.38,113000.0,5214.38,91277.39,86823.66,760.64
6483.0,257,7,5214.38,113000.0,5214.38,86823.66,82332.81,723.53
7930.0,257,8,5214.38,113000.0,5214.38,82332.81,77804.54,686.11
8315.0,257,9,5214.38,113000.0,5214.38,77804.54,73238.53,648.37
9641.0,257,10,5214.38,113000.0,5214.38,73238.53,68634.47,610.32
10110.0,257,11,5214.38,113000.0,5214.38,68634.47,63992.04,571.95
11941.0,257,12,5214.38,113000.0,5214.38,63992.04,59310.93,533.27
501.0,258,1,4014.61,87000.0,4014.61,87000.0,83710.39,725.0
1624.0,258,2,4014.61,87000.0,4014.61,83710.39,80393.37,697.59
2811.0,258,3,4014.61,87000.0,4014.61,80393.37,77048.7,669.94
3788.0,258,4,4014.61,87000.0,4014.61,77048.7,73676.16,642.07
4116.0,258,5,4014.61,87000.0,4014.61,73676.16,70275.52,613.97
5426.0,258,6,4014.61,87000.0,4014.61,70275.52,66846.54,585.63
6935.0,258,7,4014.61,87000.0,4014.61,66846.54,63388.99,557.05
7002.0,258,8,4014.61,87000.0,4014.61,63388.99,59902.62,528.24
8286.0,258,9,4014.61,87000.0,4014.61,59902.62,56387.2,499.19
9574.0,258,10,4014.61,87000.0,4014.61,56387.2,52842.48,469.89
10791.0,258,11,4014.61,87000.0,4014.61,52842.48,49268.22,440.35
11516.0,258,12,4014.61,87000.0,4014.61,49268.22,45664.18,410.57
702.0,259,1,3414.72,74000.0,3414.72,74000.0,71201.95,616.67
1272.0,259,2,3414.72,74000.0,3414.72,71201.95,68380.58,593.35
2365.0,259,3,3414.72,74000.0,3414.72,68380.58,65535.69,569.84
3439.0,259,4,3414.72,74000.0,3414.72,65535.69,62667.11,546.13
4220.0,259,5,3414.72,74000.0,3414.72,62667.11,59774.61,522.23
5308.0,259,6,3414.72,74000.0,3414.72,59774.61,56858.01,498.12
6548.0,259,7,3414.72,74000.0,3414.72,56858.01,53917.11,473.82
7601.0,259,8,3414.72,74000.0,3414.72,53917.11,50951.7,449.31
8672.0,259,9,3414.72,74000.0,3414.72,50951.7,47961.58,424.6
9073.0,259,10,3414.72,74000.0,3414.72,47961.58,44946.54,399.68
10898.0,259,11,3414.72,74000.0,3414.72,44946.54,41906.37,374.55
11157.0,259,12,3414.72,74000.0,3414.72,41906.37,38840.87,349.22
169.0,260,1,1015.19,22000.0,1015.19,22000.0,21168.14,183.33
1574.0,260,2,1015.19,22000.0,1015.19,21168.14,20329.35,176.4
2015.0,260,3,1015.19,22000.0,1015.19,20329.35,19483.58,169.41
3264.0,260,4,1015.19,22000.0,1015.19,19483.58,18630.75,162.36
4661.0,260,5,1015.19,22000.0,1015.19,18630.75,17770.82,155.26
5399.0,260,6,1015.19,22000.0,1015.19,17770.82,16903.72,148.09
6317.0,260,7,1015.19,22000.0,1015.19,16903.72,16029.39,140.86
7266.0,260,8,0.0,22000.0,1015.19,16029.39,16162.97,133.58
8254.0,260,9,1015.19,22000.0,1015.19,16162.97,15282.47,134.69
9122.0,260,10,1015.19,22000.0,1015.19,15282.47,14394.63,127.35
10047.0,260,11,1015.19,22000.0,1015.19,14394.63,13499.4,119.96
11650.0,260,12,1015.19,22000.0,1015.19,13499.4,12596.7,112.49
749.0,261,1,3599.3,78000.0,3599.3,78000.0,75050.7,650.0
1485.0,261,2,3599.3,78000.0,3599.3,75050.7,72076.82,625.42
2447.0,261,3,3599.3,78000.0,3599.3,72076.82,69078.16,600.64
3047.0,261,4,3599.3,78000.0,3599.3,69078.16,66054.51,575.65
4925.0,261,5,3599.3,78000.0,3599.3,66054.51,63005.67,550.45
5900.0,261,6,3599.3,78000.0,3599.3,63005.67,59931.42,525.05
6845.0,261,7,3599.3,78000.0,3599.3,59931.42,56831.54,499.43
7349.0,261,8,3599.3,78000.0,3599.3,56831.54,53705.84,473.6
8205.0,261,9,3599.3,78000.0,3599.3,53705.84,50554.09,447.55
9182.0,261,10,3599.3,78000.0,3599.3,50554.09,47376.07,421.28
10546.0,261,11,3599.3,78000.0,3599.3,47376.07,44171.57,394.8
11141.0,261,12,3599.3,78000.0,3599.3,44171.57,40940.37,368.1
830.0,262,1,5491.25,119000.0,5491.25,119000.0,114500.42,991.67
1178.0,262,2,5491.25,119000.0,5491.25,114500.42,109963.34,954.17
2103.0,262,3,5491.25,119000.0,5491.25,109963.34,105388.45,916.36
3222.0,262,4,5491.25,119000.0,5491.25,105388.45,100775.44,878.24
4476.0,262,5,5491.25,119000.0,5491.25,100775.44,96123.98,839.8
5980.0,262,6,5491.25,119000.0,5491.25,96123.98,91433.76,801.03
6029.0,262,7,5491.25,119000.0,5491.25,91433.76,86704.46,761.95
7966.0,262,8,5491.25,119000.0,5491.25,86704.46,81935.75,722.54
8201.0,262,9,5491.25,119000.0,5491.25,81935.75,77127.3,682.8
9068.0,262,10,10982.5,119000.0,5491.25,77127.3,66787.52,642.73
10171.0,262,11,5491.25,119000.0,5491.25,66787.52,61852.84,556.56
11793.0,262,12,5491.25,119000.0,5491.25,61852.84,56877.03,515.44
616.0,263,1,1245.91,27000.0,1245.91,27000.0,25979.09,225.0
1714.0,263,2,1245.91,27000.0,1245.91,25979.09,24949.67,216.49
2100.0,263,3,1245.91,27000.0,1245.91,24949.67,23911.68,207.91
3708.0,263,4,1245.91,27000.0,1245.91,23911.68,22865.03,199.26
4731.0,263,5,2491.82,27000.0,1245.91,22865.03,20563.75,190.54
5795.0,263,6,2491.82,27000.0,1245.91,20563.75,18243.3,171.36
6171.0,263,7,1245.91,27000.0,1245.91,18243.3,17149.41,152.03
7612.0,263,8,1245.91,27000.0,1245.91,17149.41,16046.42,142.91
8013.0,263,9,1245.91,27000.0,1245.91,16046.42,14934.23,133.72
9850.0,263,10,1245.91,27000.0,1245.91,14934.23,13812.77,124.45
10456.0,263,11,1245.91,27000.0,1245.91,13812.77,12681.96,115.11
11036.0,263,12,1245.91,27000.0,1245.91,12681.96,11541.74,105.68
233.0,264,1,3137.85,68000.0,3137.85,68000.0,65428.82,566.67
1726.0,264,2,6275.7,68000.0,3137.85,65428.82,59698.36,545.24
2956.0,264,3,3137.85,68000.0,3137.85,59698.36,57057.99,497.49
3472.0,264,4,3137.85,68000.0,3137.85,57057.99,54395.63,475.48
4386.0,264,5,3137.85,68000.0,3137.85,54395.63,51711.07,453.3
5648.0,264,6,3137.85,68000.0,3137.85,51711.07,49004.15,430.93
6082.0,264,7,3137.85,68000.0,3137.85,49004.15,46274.67,408.37
7351.0,264,8,3137.85,68000.0,3137.85,46274.67,43522.44,385.62
8227.0,264,9,3137.85,68000.0,3137.85,43522.44,40747.28,362.69
9178.0,264,10,3137.85,68000.0,3137.85,40747.28,37948.99,339.56
10427.0,264,11,3137.85,68000.0,3137.85,37948.99,35127.38,316.24
11828.0,264,12,3137.85,68000.0,3137.85,35127.38,32282.26,292.73
456.0,265,1,4937.51,107000.0,4937.51,107000.0,102954.16,891.67
1702.0,265,2,4937.51,107000.0,4937.51,102954.16,98874.6,857.95
2885.0,265,3,4937.51,107000.0,4937.51,98874.6,94761.04,823.95
3095.0,265,4,4937.51,107000.0,4937.51,94761.04,90613.21,789.68
4503.0,265,5,4937.51,107000.0,4937.51,90613.21,86430.81,755.11
5616.0,265,6,4937.51,107000.0,4937.51,86430.81,82213.56,720.26
6523.0,265,7,4937.51,107000.0,4937.51,82213.56,77961.16,685.11
7750.0,265,8,4937.51,107000.0,4937.51,77961.16,73673.32,649.68
8373.0,265,9,4937.51,107000.0,4937.51,73673.32,69349.76,613.94
9532.0,265,10,4937.51,107000.0,4937.51,69349.76,64990.16,577.91
10804.0,265,11,4937.51,107000.0,4937.51,64990.16,60594.24,541.58
11048.0,265,12,4937.51,107000.0,4937.51,60594.24,56161.68,504.95
811.0,266,1,4245.33,92000.0,4245.33,92000.0,88521.34,766.67
1254.0,266,2,4245.33,92000.0,4245.33,88521.34,85013.68,737.68
2161.0,266,3,4245.33,92000.0,4245.33,85013.68,81476.8,708.45
3060.0,266,4,4245.33,92000.0,4245.33,81476.8,77910.45,678.97
4177.0,266,5,4245.33,92000.0,4245.33,77910.45,74314.37,649.25
5458.0,266,6,4245.33,92000.0,4245.33,74314.37,70688.33,619.29
6877.0,266,7,4245.33,92000.0,4245.33,70688.33,67032.06,589.07
7101.0,266,8,4245.33,92000.0,4245.33,67032.06,63345.34,558.6
8924.0,266,9,4245.33,92000.0,4245.33,63345.34,59627.88,527.88
9502.0,266,10,4245.33,92000.0,4245.33,59627.88,55879.45,496.9
10451.0,266,11,8490.66,92000.0,4245.33,55879.45,47854.45,465.66
11738.0,266,12,4245.33,92000.0,4245.33,47854.45,44007.91,398.79
892.0,267,1,4014.61,87000.0,4014.61,87000.0,83710.39,725.0
1729.0,267,2,4014.61,87000.0,4014.61,83710.39,80393.37,697.59
2783.0,267,3,4014.61,87000.0,4014.61,80393.37,77048.7,669.94
3283.0,267,4,4014.61,87000.0,4014.61,77048.7,73676.16,642.07
4514.0,267,5,4014.61,87000.0,4014.61,73676.16,70275.52,613.97
5968.0,267,6,4014.61,87000.0,4014.61,70275.52,66846.54,585.63
6858.0,267,7,4014.61,87000.0,4014.61,66846.54,63388.99,557.05
7513.0,267,8,4014.61,87000.0,4014.61,63388.99,59902.62,528.24
8237.0,267,9,4014.61,87000.0,4014.61,59902.62,56387.2,499.19
9745.0,267,10,4014.61,87000.0,4014.61,56387.2,52842.48,469.89
10584.0,267,11,4014.61,87000.0,4014.61,52842.48,49268.22,440.35
11921.0,267,12,4014.61,87000.0,4014.61,49268.22,45664.18,410.57
191.0,268,1,8121.5,88000.0,4060.75,88000.0,80611.83,733.33
1059.0,268,2,4060.75,88000.0,4060.75,80611.83,77222.85,671.77
2082.0,268,3,4060.75,88000.0,4060.75,77222.85,73805.62,643.52
3150.0,268,4,4060.75,88000.0,4060.75,73805.62,70359.92,615.05
4423.0,268,5,4060.75,88000.0,4060.75,70359.92,66885.5,586.33
5488.0,268,6,4060.75,88000.0,4060.75,66885.5,63382.13,557.38
6605.0,268,7,4060.75,88000.0,4060.75,63382.13,59849.57,528.18
7225.0,268,8,4060.75,88000.0,4060.75,59849.57,56287.56,498.75
8779.0,268,9,4060.75,88000.0,4060.75,56287.56,52695.87,469.06
9958.0,268,10,4060.75,88000.0,4060.75,52695.87,49074.26,439.13
10327.0,268,11,4060.75,88000.0,4060.75,49074.26,45422.46,408.95
11620.0,268,12,4060.75,88000.0,4060.75,45422.46,41740.23,378.52
224.0,269,1,4706.78,51000.0,2353.39,51000.0,46718.22,425.0
1878.0,269,2,2353.39,51000.0,2353.39,46718.22,44754.15,389.32
2568.0,269,3,2353.39,51000.0,2353.39,44754.15,42773.71,372.95
3753.0,269,4,2353.39,51000.0,2353.39,42773.71,40776.77,356.45
4631.0,269,5,2353.39,51000.0,2353.39,40776.77,38763.18,339.81
5841.0,269,6,2353.39,51000.0,2353.39,38763.18,36732.82,323.03
6296.0,269,7,2353.39,51000.0,2353.39,36732.82,34685.54,306.11
7856.0,269,8,2353.39,51000.0,2353.39,34685.54,32621.19,289.05
8077.0,269,9,2353.39,51000.0,2353.39,32621.19,30539.65,271.84
9429.0,269,10,4706.78,51000.0,2353.39,30539.65,26087.36,254.5
10016.0,269,11,2353.39,51000.0,2353.39,26087.36,23951.37,217.39
11079.0,269,12,2353.39,51000.0,2353.39,23951.37,21797.57,199.59
68.0,270,1,2030.38,44000.0,2030.38,44000.0,42336.29,366.67
1706.0,270,2,2030.38,44000.0,2030.38,42336.29,40658.71,352.8
2101.0,270,3,2030.38,44000.0,2030.38,40658.71,38967.15,338.82
3816.0,270,4,2030.38,44000.0,2030.38,38967.15,37261.5,324.73
4544.0,270,5,2030.38,44000.0,2030.38,37261.5,35541.63,310.51
5513.0,270,6,2030.38,44000.0,2030.38,35541.63,33807.43,296.18
6314.0,270,7,4060.76,44000.0,2030.38,33807.43,30028.4,281.73
7313.0,270,8,2030.38,44000.0,2030.38,30028.4,28248.26,250.24
8379.0,270,9,2030.38,44000.0,2030.38,28248.26,26453.28,235.4
9427.0,270,10,4060.76,44000.0,2030.38,26453.28,22612.96,220.44
10401.0,270,11,2030.38,44000.0,2030.38,22612.96,20771.02,188.44
11013.0,270,12,2030.38,44000.0,2030.38,20771.02,18913.74,173.09
975.0,271,1,4568.35,99000.0,4568.35,99000.0,95256.65,825.0
1595.0,271,2,4568.35,99000.0,4568.35,95256.65,91482.11,793.81
2640.0,271,3,4568.35,99000.0,4568.35,91482.11,87676.11,762.35
3293.0,271,4,4568.35,99000.0,4568.35,87676.11,83838.39,730.63
4047.0,271,5,4568.35,99000.0,4568.35,83838.39,79968.69,698.65
5903.0,271,6,4568.35,99000.0,4568.35,79968.69,76066.75,666.41
6057.0,271,7,9136.7,99000.0,4568.35,76066.75,67563.94,633.89
7138.0,271,8,4568.35,99000.0,4568.35,67563.94,63558.62,563.03
8883.0,271,9,4568.35,99000.0,4568.35,63558.62,59519.93,529.66
9323.0,271,10,4568.35,99000.0,4568.35,59519.93,55447.58,496.0
10423.0,271,11,4568.35,99000.0,4568.35,55447.58,51341.29,462.06
11053.0,271,12,4568.35,99000.0,4568.35,51341.29,47200.78,427.84
20.0,272,1,4568.35,99000.0,4568.35,99000.0,95256.65,825.0
1502.0,272,2,4568.35,99000.0,4568.35,95256.65,91482.11,793.81
2325.0,272,3,4568.35,99000.0,4568.35,91482.11,87676.11,762.35
3591.0,272,4,4568.35,99000.0,4568.35,87676.11,83838.39,730.63
4637.0,272,5,4568.35,99000.0,4568.35,83838.39,79968.69,698.65
5707.0,272,6,4568.35,99000.0,4568.35,79968.69,76066.75,666.41
6791.0,272,7,4568.35,99000.0,4568.35,76066.75,72132.29,633.89
7860.0,272,8,4568.35,99000.0,4568.35,72132.29,68165.04,601.1
8799.0,272,9,4568.35,99000.0,4568.35,68165.04,64164.73,568.04
9894.0,272,10,4568.35,99000.0,4568.35,64164.73,60131.09,534.71
10544.0,272,11,4568.35,99000.0,4568.35,60131.09,56063.83,501.09
11827.0,272,12,4568.35,99000.0,4568.35,56063.83,51962.68,467.2
962.0,273,1,4891.36,106000.0,4891.36,106000.0,101991.97,883.33
1791.0,273,2,4891.36,106000.0,4891.36,101991.97,97950.55,849.93
2981.0,273,3,4891.36,106000.0,4891.36,97950.55,93875.44,816.25
3573.0,273,4,4891.36,106000.0,4891.36,93875.44,89766.38,782.3
4909.0,273,5,4891.36,106000.0,4891.36,89766.38,85623.07,748.05
5591.0,273,6,4891.36,106000.0,4891.36,85623.07,81445.24,713.53
6730.0,273,7,4891.36,106000.0,4891.36,81445.24,77232.59,678.71
7704.0,273,8,4891.36,106000.0,4891.36,77232.59,72984.83,643.6
8859.0,273,9,4891.36,106000.0,4891.36,72984.83,68701.68,608.21
9613.0,273,10,4891.36,106000.0,4891.36,68701.68,64382.83,572.51
10527.0,273,11,4891.36,106000.0,4891.36,64382.83,60027.99,536.52
11120.0,273,12,9782.72,106000.0,4891.36,60027.99,50745.51,500.23
285.0,274,1,5122.09,111000.0,5122.09,111000.0,106802.91,925.0
1114.0,274,2,5122.09,111000.0,5122.09,106802.91,102570.84,890.02
2086.0,274,3,5122.09,111000.0,5122.09,102570.84,98303.51,854.76
3159.0,274,4,5122.09,111000.0,5122.09,98303.51,94000.62,819.2
4333.0,274,5,5122.09,111000.0,5122.09,94000.62,89661.87,783.34
5180.0,274,6,5122.09,111000.0,5122.09,89661.87,85286.96,747.18
6566.0,274,7,5122.09,111000.0,5122.09,85286.96,80875.59,710.72
7711.0,274,8,5122.09,111000.0,5122.09,80875.59,76427.47,673.96
